org_juridica,categoria,fecha_matricula,razon_social,tipo_identificacion,numero_identificacion,actividad_economica,actividad_economica2,actividad_economica3,actividad_economica4,desc_tamano_empresa,departamento,municipio,direccion_comercial,correo_comercial,rep_legal
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-04-23,LOGISTICA Y TRANSPORTE DE MERCANCIAS SAS,NIT,900725018,Transporte de carga por carretera,,,,MEDIANA,VALLE DEL CAUCA,CALI,CL 64 NORTE # 5 B - ,jsierra@loytra.co,JUAN FERNANDO SIERRA DURAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-07-22,SUPERLOGISTICA BGA S.A.S,NIT,900751931,Comercio al por mayor de productos alimenticios,Expendio de comidas preparadas en cafeterías,Lavado y limpieza incluso la limpieza en seco de productos textiles y de piel,Limpieza general interior de edificios,MEDIANA,SANTANDER,BUCARAMANGA,CARRERA 31 # 51 - 74,superlogistica.bga@gmail.com,SERNA PALENCIA LEYDY YULIETH 
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-02-24,NECSOFTPC S.A.S.,NIT,900268588,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Comercio al por mayor de computadores equipo periférico y programas de informática,Mantenimiento y reparación de computadores y de equipo periférico,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 13 SUR 19 66,gerencia@necsoftpc.com,NELSON ENRIQUE CARDENAS CHAPARRO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2001-11-21,INGENIERIA DEL CARIBE S.A.S.,NIT,806010675,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Construcción de otras obras de ingeniería civil,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,MEDIANA,BOLIVAR,CARTAGENA,BARRIO ARROZ BARATO ,administracion@ingdelcasas.com.co,JOSE ARTURO ROMERO GOMEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-12-03,SU FERRETERIA LA SABANA SAS,NIT,900327185,Fabricación de formas básicas de plástico,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,Actividades de apoyo a la agricultura,MEDIANA,BOGOTA,BOGOTA D.C.,CR 16 NO. 10 31,su-ferreteria@hotmail.com,SANDRA PAOLA ROZO ARIAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2002-09-20,AGROPECUARIA VELEZ & CIA S C A,NIT,805024652,Cultivo de caña de azúcar,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,,MEDIANA,VALLE DEL CAUCA,CALI,CL 19 # 2 NORTE - 29,agrovelez@gmail.com,JULIANA  BAENA PAZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2002-01-23,LA GRAN FERRETERIA S.A.S.,NIT,816006044,Comercio al por menor de artículos de ferretería pinturas y productos de vidrio en establecimientos especializados,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,Terminación y acabado de edificios y obras de ingeniería civil,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,MEDIANA,RISARALDA,PEREIRA,CARRERA 17 No 11 - 1,lagranferreterialicitaciones@gmail.com,SUAREZ LONDOÑO HECTOR MARIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-01-28,GRUPO FORMARTE S.A.S.,NIT,830515061,Otros tipos de educación n.c.p.,Formación para el trabajo,Educación media técnica,Actividades de consultoría de gestión,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 50 C 64  39,coordinadorcontable@formarte.edu.co,JUAN DAVID RESTREPO ARISTIZABAL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2001-12-03,PRODUCTORA DE CONFECCION,NIT,811031137,Preparación e hilatura de fibras textiles,Tejeduría de productos textiles,Confección de prendas de vestir excepto prendas de piel,,GRANDE,ANTIOQUIA,RIONEGRO,ZF DE RIONEGRO BG 23,jorozcol@procotextil.com,LONDOÑO TRUJILLO JUAN DAVID
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2008-03-07,COLDEACEROS S.A.,NIT,900205225,Comercio al por mayor de metales y productos metalíferos,Tratamiento y revestimiento de metales mecanizado,Comercio al por mayor de desperdicios desechos y chatarra,,MEDIANA,VALLE DEL CAUCA,CALI,KR 8 # 34 - 67,contabilidad@coldeaceros.com,PIEDAD  GIRALDO AVILA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-11-01,PRAC OBRAS DE INGENIERIA S.A.S.,NIT,901023297,Construcción de proyectos de servicio público,Instalaciones eléctricas,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,Transporte de carga por carretera,MEDIANA,BOYACA,TUNJA,CARRERA 11  17 23,contabilidad@ingenieriaprac.com.co,APONTE DIAZ YURANY CATHERINE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-03-25,PRENSA & ENTRETENIMIENTO AGENCIA DE COMUNICACIONES S.A.S.,NIT,900423752,Publicidad,Organización de convenciones y eventos comerciales,Otras industrias manufactureras n.c.p.,Otros trabajos de edición,MEDIANA,VALLE DEL CAUCA,CALI,CL 8 OESTE # 28 - 45,gerencia@marabunta.co,DIANA MARCELA ESPAÑA FERNANDEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2001-08-24,IMLA DE COLOMBIA SAS,NIT,830092626,Publicidad,Otras actividades deportivas,,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 104 A 21 76 ap,manumate@imladecolombia.com,MANUEL JAVIER MATE LONDOÑO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2001-02-26,INGENIERIA Y TECNOLOGIA ESPECIALIZADA SAS,NIT,804010786,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Construcción de edificios residenciales,Transporte de carga por carretera,MEDIANA,SANTANDER,BUCARAMANGA,CARRERA 31 # 51 - 74,subgerencia@ite.com.co,ORDOÑEZ ORTIZ CARLOS LEONARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1987-08-26,TAHAMI & CULTIFLORES S.A. EN REORGANIZACION,NIT,800016390,Cultivo de flor de corte,Actividades inmobiliarias realizadas con bienes propios o arrendados,Cultivo de especias y de plantas aromáticas y medicinales,Investigaciones y desarrollo experimental en el campo de las ciencias naturales y la ingeniería,MEDIANA,ANTIOQUIA,RIONEGRO,RIONEGRO VIA LLANOGR,notificaciones@tahamicultiflores.com,COCK CORREA FEDERICO LEON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1968-05-16,INVERSIONES ALVALENA S.A.S,NIT,890304131,Cultivo de caña de azúcar,,,,MEDIANA,VALLE DEL CAUCA,CALI,CL 34 NORTE # 3 C - ,rosai@inversionesalvalena.com,ALVARO JOSE CORREA BORRERO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-10-21,BEJA HOLDING S.A.S.,NIT,901020432,Actividades inmobiliarias realizadas con bienes propios o arrendados,Manipulación de carga,Actividades de producción de películas cinematográficas videos programas anuncios y comerciales de televisión,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,MEDIANA,VALLE DEL CAUCA,CALI,KR 4 # 16 OESTE - 22,francisco.aljure@gmail.com,FRANCISCO JOSE ALJURE DORRONSORO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-07-11,EMPRESA DE SERVICIOS PUBLICOS DEL META S.A. E.S.P,NIT,822006587,Captación tratamiento y distribución de agua,Evacuación y tratamiento de aguas residuales,Tratamiento y disposición de desechos no peligrosos,Actividades de ingeniería y otras actividades conexas de consultoría técnica,GRANDE,META,VILLAVICENCIO,DG 19  TRANSVERSAL 2,edesa@edesaesp.com.co,CASTRO REY HECTOR ANDRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-10-21,EPICENT S.A.S.,NIT,900901418,Comercio al por mayor no especializado,Comercio al por mayor a cambio de una retribución o por contrata,Comercio al por mayor de equipo partes y piezas electrónicos y de telecomunicaciones,,MEDIANA,VALLE DEL CAUCA,CALI,KR 100 # 11 - 60 LC ,epicentsas@gmail.com,FRANCY STEPHANNY MORA MORA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-05-15,BENEFICIO BAJAREQUE SUR S.A.S.,NIT,901181187,Actividades posteriores a la cosecha,Comercio al por mayor de productos alimenticios,Descafeinado tostión y molienda del café,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 43  1 SUR 18,cgaviria@sfbaycoffee.com htedman@sfbaycoffee.com,CAROLINA  GAVIRIA ARDILA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-11-16,SOLUCIONES INTEGRALES TECNICAS ESPECIALIZADAS DE LA COSTA S.A.S.,NIT,900477573,Mantenimiento y reparación de computadores y de equipo periférico,Actividades de servicios de sistemas de seguridad,Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,Comercio al por menor de otros productos nuevos en establecimientos especializados,GRANDE,ATLANTICO,SOLEDAD,CR 13 No. 75 - 57 C ,solitecdelacosta@gmail.com,Reyes Bolaño Jimmy Leonardo
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-09-28,ASISTENCIA Y LOGISTICA PREHOSPITALARIA DE ANTIOQUIA S.A.S.,NIT,900385457,Otras actividades de atención de la salud humana,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 51 D 67 A 41,alphaambulancias@hotmail.com,BERNANDO  AGUDELO PIEDRAHITA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1999-10-26,TECNOLOGIAS INTEGRALES DE SEGURIDAD DE COLOMBIA LTDA,NIT,830063683,Actividades de seguridad privada,Actividades de servicios de sistemas de seguridad,,,GRANDE,BOGOTA,BOGOTA D.C.,CL 152 A NO. 17 04,gerencia@tecniseg.com.co,YENNY KARINA BONILLA CRUZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1985-12-19,PALMERAS DE PUERTO WILCHES S.A.,NIT,890211902,Extracción de aceites de origen vegetal crudos,Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,,,GRANDE,SANTANDER,BUCARAMANGA,CL. 53 NO. 35 A - 16,contabilidad@ppw.com.co,RUIZ ORTIZ EDUARDO ANTONIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-09-28,DISTRISUIZE S.A.S.,NIT,900558747,Comercio al por mayor de productos alimenticios,,,,MEDIANA,META,VILLAVICENCIO,CR 14   2 23  ANILLO,contabilidaddistrisuize@gmail.com,HERNANDEZ CHAVARRO JAVIER
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-09-15,C.I. INDUBOLSAS CONTRERASJ&T S.A.S,NIT,900770019,Fabricación de artículos de plástico n.c.p.,Comercio al por mayor de otros productos n.c.p.,Recuperación de materiales,Comercio al por mayor de desperdicios desechos y chatarra,MEDIANA,NORTE DE SANTANDER,CUCUTA,CALLE 0B NRO. 7A-131,informacion@bolsagreen.com,CONTRERAS PABON JORGE DAMIAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-04-27,INVERSIONES INMOBILIARIAS SAN MICHEL S.A.,NIT,900520444,Actividades inmobiliarias realizadas con bienes propios o arrendados,Otras actividades profesionales científicas y técnicas n.c.p.,,,MEDIANA,ANTIOQUIA,RIONEGRO,CL 38 59 292 FCA EL ,impuestosfo@gco.com.co,GOMEZ GIRALDO JUAN CARLOS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-08-19,TEMPLADOS Y LAMINADOS DE COLOMBIA S.A.S.,NIT,900776621,Fabricación de vidrio y productos de vidrio,,,,MEDIANA,ANTIOQUIA,MEDELLIN,KM 5 +100 AUTOP MED-,dir.administrativo@templacol.com,LIBARDO ALBERTO GIRALDO GIRALDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1999-01-12,AVILA WAGNER S.A.S.,NIT,814001969,Comercio al por menor de artículos de ferretería pinturas y productos de vidrio en establecimientos especializados,,,,MEDIANA,NARIÑO,PASTO,CALLE 17 NO. 10-93 F,contabilidad@avilawagner.com,WAGNER CASTAÑEDA PETTER JOAQUIN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-04-19,APOYO Y SOLUCIONES TEMPORALES SAS,NIT,901322609,Actividades de empresas de servicios temporales,Otras actividades de provisión de talento humano,,,MEDIANA,CUNDINAMARCA,MADRID,CARRERA 6  8 75 LOCA,direccion@apoyoysoluciones.com,DIAZ VILLA SULI YANETH
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2001-01-25,DIELCO SAS,NIT,830081566,Comercio al por menor de artículos de ferretería pinturas y productos de vidrio en establecimientos especializados,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Construcción de otras obras de ingeniería civil,Instalaciones eléctricas,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 15 N°. 12 - 57,contable@dielco.net,NELSON OSPINA GOMEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2000-02-24,CLAY S.A.,NIT,805016105,Comercio al por mayor a cambio de una retribución o por contrata,Fabricación de artículos de plástico n.c.p.,,,MEDIANA,VALLE DEL CAUCA,YUMBO,BL 3A BG 6 PARCELACI,clay@clay.com.co,JUAN FERNANDO CORREA TRIANA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-06-23,SPEED TURBO COLOMBIA S.A.S.,NIT,900448068,Fabricación de partes piezas (autopartes) y accesorios (lujos) para vehículos automotores,Comercio de partes piezas (autopartes) y accesorios (lujos) para vehículos automotores,Mantenimiento y reparación de vehículos automotores,,MEDIANA,ANTIOQUIA,ITAGUI,CL 85 NO 51A 46,contabilidad@spturbos.com,GUERRERO GUERRERO JUAN CARLOS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2004-10-20,INGENIERIA Y GESTION VIAL SOCIEDAD POR ACCIONES SIMPLIFICADA,NIT,830504592,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Alquiler y arrendamiento de otros tipos de maquinaria equipo y bienes tangibles n.c.p.,Construcción de carreteras y vías de ferrocarril,Ensayos y análisis técnicos,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 104 B NO 48-19,admon@gevial.co,DONALDO ELIAS CASTILLA RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2019-04-10,REFRACTARIOS DE COLOMBIA SAS,NIT,901273926,Fabricación de productos refractarios,Fabricación de cemento cal y yeso,Fabricación de materiales de arcilla para la construcción,,GRANDE,BOYACA,TUNJA,CALLE 45 4 79 TO 17 ,tatianita-2305@hotmail.com,RINCON TRIANA LEIDY TATIANA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-10-04,CORPORACION FINANCIERA GNB SUDAMERIS S.A.,NIT,901120905,Actividades de las corporaciones financieras,,,,GRANDE,BOGOTA,BOGOTA D.C.,CR 7 NO. 75 85,nhernandez@gnbsudameris.com.co,JAIME  CORTES RIVERA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-06-10,R.C.F. ECHEVERRI CASTRO S A S,NIT,900979053,Comercio al por mayor de materias primas agropecuarias animales vivos,Trilla de café,,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 4 69 A 22 AP 201,marco.echeverri@rcf.com.co,ROSALIA  CASTRO ARIZA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2022-03-08,ALMA INTERVENTORÍA & CONSULTORÍA SAS,NIT,901573477,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Construcción de carreteras y vías de ferrocarril,Construcción de otras obras de ingeniería civil,Ensayos y análisis técnicos,MEDIANA,BOGOTA,BOGOTA D.C.,CL 123 # 7 A 17 ED C,almaintercon@gmail.com,ALVARO HERNANDO VERA AYALA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-12-07,SURAMERICANA DE PARTES S.A.S.,NIT,900058954,Comercio de partes piezas (autopartes) y accesorios (lujos) para vehículos automotores,Mantenimiento y reparación de vehículos automotores,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 45  39  88,gerencia@suramericanadepartes.com contabilidad@suramericanadepartes.com carlosjdaza@suramericanadepartes.com,CARLOS JULIO DAZA VARGAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2009-11-26,LAMITEXTIL S.A.S.,NIT,900325671,Acabado de productos textiles,Fabricación de partes del calzado,,,MEDIANA,ANTIOQUIA,COPACABANA,CALLE 46  69  33,contabilidad@lamitextil.com jomala@une.net.co,DIANA MARIA AGUDELO PATIÑO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-05-29,EDUNEXT SAS,NIT,900621633,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,Actividades de producción de películas cinematográficas videos programas anuncios y comerciales de televisión,Otras actividades de tecnologías de información y actividades de servicios informáticos,MEDIANA,BOGOTA,BOGOTA D.C.,Calle 40 13 09,juan.montoya@edunext.co,LUIS FELIPE MONTOYA FRANCO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2003-06-16,NATURAL SYSTEMS INTERNATIONAL S.A.,NIT,805027240,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Captación tratamiento y distribución de agua,,MEDIANA,VALLE DEL CAUCA,CALI,AV 9 # 27 NORTE - 15,contabilidad@sistemanatural.com,LUIS FERNANDO MENA SALDARRIAGA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1995-06-30,ENTIDAD PROMOTORA DE SALUD SERVICIO OCCIDENTAL DE SALUD S A SOS,NIT,805001157,Actividades de planes de seguridad social de afiliación obligatoria,,,,GRANDE,VALLE DEL CAUCA,CALI,KR 56 # 11 A - 88,notificacionesjudiciales@sos.com.co,ADRIANA MARIA GARCIA ARCE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-08-25,ADS PHARMA SAS,NIT,900040831,Fabricación de productos farmacéuticos sustancias químicas medicinales y productos botánicos de uso farmacéutico,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,,,MEDIANA,BOGOTA,BOGOTA D.C.,CLL 102 A N 70 79,dircontabilidad@adspharma.com.co,OMAR GONZALEZ ALVIS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2014-02-10,BALQA S.A.S.,NIT,900699753,Actividades de administración empresarial,Otras actividades profesionales científicas y técnicas n.c.p.,Actividades de consultoría de gestión,,GRANDE,ATLANTICO,BARRANQUILLA,CR 59 79 10,balqasas@hotmail.com,Correa Velez Carolina lucia
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2003-04-25,CLINICA UROS S.A.S.,NIT,813011577,Actividades de hospitales y clínicas con internación,Actividades de la práctica médica sin internación,,,GRANDE,HUILA,NEIVA,CARRERA 6 NO. 16 -35,jose.ceron@clinicauros.com,JAIMES LEGUIZAMON NEYDI VIVIANA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-03-18,TRS PARTES S A,NIT,900013663,Comercio al por menor de otros productos nuevos en establecimientos especializados,Instalaciones de fontanería calefacción y aire acondicionado,,,MEDIANA,VALLE DEL CAUCA,CALI,KR 1 # 49 - 35,jhon.poveda@trspartes.com,RODRIGO ADOLFO DELGADO PRADA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1973-06-01,LABORATORIOS AMERICA S.A.,NIT,890912606,Fabricación de productos farmacéuticos sustancias químicas medicinales y productos botánicos de uso farmacéutico,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 29 D 55  160,dircontable@laboratoriosamerica.com.co,OSCAR  CORREA VÁSQUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-09-10,DERIVADOS LÀCTEOS QBCO S.A.S.,NIT,901409625,Elaboración de productos lácteos,,,,MEDIANA,CUNDINAMARCA,TOCANCIPA,PARQUE INDUSTRIAL GR,dlqbco@dlqbco.biz,MARIA ALEJANDRA MARIÑO YATE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2018-01-26,HIPERMERCADOS EDEN SAS,NIT,901149388,Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,Comercio al por menor de otros productos alimenticios n.c.p. en establecimientos especializados,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 17 NO. 110 65,hipermercadoseden@gmail.com,JESUS RICARDO MARTINEZ BARRETO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-05-25,NUEVA SALUD INTEGRAL IPS SAS,NIT,900526144,Actividades de la práctica médica sin internación,Actividades de la práctica odontológica,Actividades de apoyo diagnóstico,,MEDIANA,GUAVIARE,SAN JOSE DEL GUAVIARE,CR 24 9 76,gerencia@nuevasaludips.com,GIRALDO RODRIGUEZ BLANCA LINA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2013-01-04,DORAL GROUP S.A.,NIT,900581479,Actividades de juegos de azar y apuestas,,,,MEDIANA,SANTANDER,BUCARAMANGA,CARRERA 15 # 36 - 38,doralgroups.a@hotmail.com,PATIÑO CASTRO ANA MARIA 
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2020-06-30,CONSTRUCTORA RIGAL INGENIERIA S.A.S.,NIT,900890173,Actividades de arquitectura,Construcción de otras obras de ingeniería civil,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,Actividades de ingeniería y otras actividades conexas de consultoría técnica,MEDIANA,RISARALDA,PEREIRA,MANZANA 3 CASA 4 SEC,rigalingenieriasas@gmail.com,HIGUERA JACOME ANDREA KATHERINE
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2005-03-10,INCOM DE COLOMBIA S.A.S,NIT,900012089,Elaboración de productos de panadería,Cría de ganado bovino y bufalino,Comercio al por menor de carnes (incluye aves de corral) productos cárnicos pescados y productos de mar en establecimientos especializados,,MEDIANA,GUAJIRA,RIOHACHA,CL 13 NRO. 12A-67,incomdecolombiasas@hotmail.com,MARZOLA NARVAEZ LIBARDO DOMINGO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2012-02-22,INDUSTRIA Y SELECCION DE GRANOS Y CEREALES SAS,NIT,900502264,Comercio al por mayor de materias primas agropecuarias animales vivos,Comercio al por mayor de maquinaria y equipo agropecuarios,,,MEDIANA,META,VILLAVICENCIO,CR 22 5 B 114 BGA A1,gerente@insumagral.com,UPEGUI RUIZ MARGARITA MARIA DEL SOCORRO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1999-06-24,MEJIA CUBIDES Y CIA S. EN C.,NIT,822002826,Otras actividades de atención de la salud humana,Comercio al por menor de otros productos nuevos en establecimientos especializados,Actividades de la práctica médica sin internación,Actividades de apoyo terapéutico,MEDIANA,META,VILLAVICENCIO,CRA. 31 NO.37 06 CEN,opticadrmejia@hotmail.com,CUBIDES RODRIGUEZ CLARA LIGIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2010-05-05,INVERSIONES PROXIMA CENTAURI S.A.S,NIT,900355936,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 127 A 53 A 45 OF.,eliana.rojas@estiloingenieria.com,JAIRO ENRIQUE MALAVER TORRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,1986-04-21,PROMOTORA DE INVERSIONES S.A.S PROINSA,NIT,890506038,Construcción de edificios residenciales,,,,GRANDE,NORTE DE SANTANDER,CUCUTA,CL 11 NRO. 1E-125 OF,contador@viviendasyvalores.com.co,COLMENARES OSSA RAUL ANTONIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2004-05-27,COMUNICACION MOVIL S.A.,NIT,832010927,Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,Comercio al por menor de otros productos nuevos en establecimientos especializados,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,,MEDIANA,CUNDINAMARCA,FUNZA,CALLE 13 NO. 12-37 P,gerenciaadmon@comovil.com,CORREDOR REYES EDGAR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2004-06-18,CONSTRUALMANZA SAS,NIT,830142662,Construcción de edificios no residenciales,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,Transporte de carga por carretera,GRANDE,BOGOTA,BOGOTA D.C.,CRA 127 N° 22G-18 IN,construalmanza@construalmanza.com,LUIS EMILIO ALMANZA VEGA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2011-03-23,SUPERCERDO PAISA S.A.S.,NIT,900423379,Cría de ganado porcino,Procesamiento y conservación de carne y productos cárnicos,,,GRANDE,ANTIOQUIA,MEDELLIN,CALLE 7 D 43 A 99 OF,contabilidad@supercerdo.com.co,DIEGO ALEJANDRO ARENAS MORENO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-01-23,ARIS MINING (PANAMÁ) SEGOVIA S.A.,NIT,900306309,Extracción de oro y otros metales preciosos,Actividades de apoyo para otras actividades de explotación de minas y canteras,Comercio al por mayor de metales y productos metalíferos,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 43 A 14  57 ,contabilidad@aris-mining.co yeferson.marquez@aris-mining.co,ALEJANDRO  RAMIREZ ECHEVERRI
