org_juridica,categoria,fecha_matricula,razon_social,tipo_identificacion,numero_identificacion,actividad_economica,actividad_economica2,actividad_economica3,actividad_economica4,desc_tamano_empresa,departamento,municipio,direccion_comercial,correo_comercial,rep_legal
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-04-15,INNOVAR GESTION DE PROYECTOS Y CONSTRUCCION SAS,NIT,901084898,Construcción de edificios no residenciales,Construcción de edificios residenciales,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,,MEDIANA,BOGOTA,BOGOTA D.C.,AK 19 # 114 65 OF 31,innovar@innovargpc.com,CAMILO HERNAN DIAZ CASTAÑEDA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-07-21,LEDERER GROUP SAS,NIT,901099084,Otras actividades profesionales científicas y técnicas n.c.p.,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 93 A 10 55,carolinalederer@gmail.com,KLAUS ALEXANDER LEDERER 
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-07-25,CONSTRUEJE S.A.S.,NIT,901099878,Comercio al por menor de artículos de ferretería pinturas y productos de vidrio en establecimientos especializados,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,,,MEDIANA,RISARALDA,PEREIRA,CARRERA 25 NRO. 78 1,ricardoandresaristi@hotmail.com,ARISTIZABAL RESTREPO RICARDO ANDRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-11-01,GALEON TEXTIL S.A.S.,NIT,900503391,Confección de prendas de vestir excepto prendas de piel,Comercio al por mayor de productos textiles productos confeccionados para uso doméstico,,,MEDIANA,ANTIOQUIA,SABANETA,CL 80 SUR NO 47D 63 ,contabilidad@galeontextil.com,TORO GONZALEZ ALBERTO EDUARDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-09-23,INGEOMEGA S.A.S.,NIT,800027813,Instalaciones eléctricas,Construcción de otras obras de ingeniería civil,Construcción de edificios no residenciales,Construcción de proyectos de servicio público,GRANDE,ANTIOQUIA,ITAGUI,CR 55B NO 72A 116,elviamedina@ingeomega.com,VIEIRA MEJIA MARCO AURELIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-05-02,NOVALENE ZONA FRANCA S.A.S.,NIT,900967809,Fabricación de artículos de plástico n.c.p.,,,,GRANDE,CUNDINAMARCA,MOSQUERA,AV TRONCAL DE OCC. N,schala@plastilene.net,MOGOLLON DE LA VEGA AMAURY
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-04-28,NEOINVERCALO S.A.S.,NIT,901076394,Comercio al por menor de combustible para automotores,Alojamiento en hoteles,Comercio al por menor de lubricantes (aceites grasas) aditivos y productos de limpieza para vehículos automotores,,MEDIANA,ANTIOQUIA,ITAGUI,CR 42 NO 72 81,gerenciaadministrativa@inversionescalo.com.co,PEREZ ZAPATA JOSE GABRIEL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-10-04,PIMIENTA CATERING Y EVENTOS S.A.S.,NIT,901014800,Catering para eventos,Organización de convenciones y eventos comerciales,Actividades de espectáculos musicales en vivo,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 49 A 36  82,juan.suarez@pimientaeventos.com,JUAN CAMILO SUAREZ RIVERA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-03-08,ALIANZA SGP S.A.S,NIT,900948121,Actividades jurídicas,,,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 48 B 15 SUR ,mtorresi@alianzasgp.com.co mblanco@alianzasgp.com.co,MARIBEL  TORRES ISAZA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-03-06,CN CONSTRUCTORES S.A.S,NIT,901060695,Construcción de otras obras de ingeniería civil,Terminación y acabado de edificios y obras de ingeniería civil,Construcción de edificios residenciales,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,MEDIANA,META,VILLAVICENCIO,CRA 31 NRO. 45- 61 O,cnconstructoresas@gmail.com,NIÑO MORALES CAMILO ANDRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-01-20,DROALIADOS S.A.S.,NIT,900927871,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,,,,MEDIANA,QUINDIO,ARMENIA,BRR LOS ANDES MZ 10 ,droaliados@hotmail.com,PATIÑO HERNANDEZ MARIA YOLANDA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-06-08,GRUPO GOOD EST S.A.S,NIT,900978255,Actividades de empresas de servicios temporales,,,,MEDIANA,BOGOTA,BOGOTA D.C.,Calle 79B No. 8-21 O,contabilidad@cps-legal.com,ERIKA MILENA MORENO MORENO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-04-27,EMPORIUM SOLUCIONES ÓPTIMAS EN SUMINISTROS S.A.S.,NIT,900195705,Comercio al por menor de computadores equipos periféricos programas de informática y equipos de telecomunicaciones en establecimientos especializados,Terminación y acabado de edificios y obras de ingeniería civil,Actividades inmobiliarias realizadas con bienes propios o arrendados,Construcción de otras obras de ingeniería civil,MEDIANA,ANTIOQUIA,ITAGUI,CR 58FF NO 60B 53,bvaloyes@gmail.com,VALOYES CORDOBA BAYRON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-01-17,SAAB COLOMBIA S A S,NIT,901043749,Otras actividades profesionales científicas y técnicas n.c.p.,Estudios de mercado y realización de encuestas de opinión pública,Publicidad,Actividades de consultoría de gestión,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 9 NO 115 - 0,claudiamilena.gonzalezardila1@saabgroup.com,CHRISTIAN PIERRE FARKAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-10-26,ELEMENTS COLCHONERIA Y MUEBLERIA SAS,NIT,901021606,Fabricación de muebles,Comercio al por menor de electrodomésticos y gasodomésticos muebles y equipos de iluminación en establecimientos especializados,Comercio al por menor de artículos y utensilios de uso doméstico en establecimientos especializados,Fabricación de colchones y somieres,MEDIANA,BOGOTA,BOGOTA D.C.,CR 72 L N. 37B-62 SU,elements.cym@hotmail.com,MIGUEL ANGEL CACERES CORDOBA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-09-05,DEPOSITO GIRARDOT SUCESORES SAS,NIT,901112101,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos bebidas (alcohólicas y no alcohólicas) o tabaco,Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por productos diferentes de alimentos (víveres en general) bebidas (alcohólicas y no alcohólicas) y tabaco,Actividades inmobiliarias realizadas con bienes propios o arrendados,,MEDIANA,BOGOTA,BOGOTA D.C.,AVENIDA  CARRERA 80 ,depositogirardot@gmail.com,CESAR HERNANDO DELGADO ORTIZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-02-06,ACCEDO COLOMBIA S.A.S.,NIT,900816822,Actividades de centros de llamadas (call center),,,,GRANDE,RISARALDA,PEREIRA,AV CIRCUNVALAR N 5 2,andrea.estrada@accedotech.com,GRAHAM ALEJANDRO FERNANDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-05-05,SMART CONSULTING GROUP  S.A.S.,NIT,900969711,Actividades de consultoría de gestión,Generación de energía eléctrica,Transporte de carga por carretera,Transporte de pasajeros,MEDIANA,VALLE DEL CAUCA,CALI,CL 4 NORTE 1 N 10 OF,info@scggroup.com.co,JUAN PABLO RODRIGUEZ LOPEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-10-16,BEST PEOPLE SAS,NIT,900899233,Publicidad,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CRA 11 A 94 - 46 PIS,contadorabtp@bestpeoplecolombia.com,MARTA DOLORES ARISTIZABAL GIRALDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-07-25,GENSLER COLOMBIA S.A.S,NIT,901100336,Actividades de arquitectura,Actividades de ingeniería y otras actividades conexas de consultoría técnica,,,MEDIANA,BOGOTA,BOGOTA D.C.,CARRERA 11 NO. 79-66,gensler_colombia@gensler.com,SAMUEL BERMUDEZ UREÑA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-06-09,SOV SAS EN LIQUIDACION,NIT,901087697,Construcción de otras obras de ingeniería civil,Otras instalaciones especializadas,,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 14 83 47 OF 601,gg@cmfsa.co,JUAN CARLOS MOLANO KISHEL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-07-26,JC INGENIERIA Y CONSULTORIA S.A.S,NIT,901102184,Construcción de otras obras de ingeniería civil,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Actividades de saneamiento ambiental y otros servicios de gestión de desechos,Actividades de consultoría de gestión,MEDIANA,GUAJIRA,SAN JUAN DEL CESAR,CR 12 NRO. 3 B -16 B,jadergustavoc@gmail.com,CUELLO CUELLO JADER GUSTAVO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-10-06,SCOTIA GLOBAL BUSINESS SERVICES COLOMBIA ZONA FRANCA EMPRESARIAL S.A.S,NIT,901122402,Actividades combinadas de servicios administrativos de oficina,Actividades de contabilidad teneduría de libros auditoría financiera y asesoría tributaria,Otras actividades de provisión de talento humano,Actividades de centros de llamadas (call center),GRANDE,BOGOTA,BOGOTA D.C.,AV CALLE 26 NO. 92 3,cornelia.palaciojaramillo@scotiabank.com,ALCIDES ALBERTO VARGAS MANOTAS
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-12-06,ILUNION LAVANDERIA COLOMBIA S A S,NIT,901033179,Lavado y limpieza incluso la limpieza en seco de productos textiles y de piel,Actividades combinadas de apoyo a instalaciones,,,GRANDE,BOGOTA,BOGOTA D.C.,CL 110 NO. 9 - 25 OF,pperezp@ilunion.com,CRISTOBAL  CUEVAS GIMENEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-06-02,FORTRESS INVESTMENTS S.A.S,NIT,901085762,Construcción de otras obras de ingeniería civil,Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,Actividades inmobiliarias realizadas con bienes propios o arrendados,,MEDIANA,VALLE DEL CAUCA,CALI,KR 100 # 11 - 60 LC ,info@proyectoscrescendo.com,DIEGO ROLANDO CORREA RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-12-15,ALINA VELEZ COMUNICACIONES S A S,NIT,901034812,Publicidad,Actividades de producción de películas cinematográficas videos programas anuncios y comerciales de televisión,Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 4 No. 81- 28 Of 5,alinavelez28@gmail.com,ALINA MARIA VELEZ VELEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-08-03,EXTRACTORA EL ESTERO S.A.S.,NIT,900995767,Extracción de aceites de origen vegetal crudos,Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,Comercio al por mayor de productos químicos básicos cauchos y plásticos en formas primarias y productos químicos de uso agropecuario,Otras actividades profesionales científicas y técnicas n.c.p.,GRANDE,BOGOTA,BOGOTA D.C.,CL 126 A NO. 7 C 87 ,contabilidad@elestero.com.co,SAMIR ALBERTO SUAREZ TOVAR
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-02-03,AREA DE INFRAESTRUCTURA S.A.S.,NIT,900815726,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,Construcción de carreteras y vías de ferrocarril,Transporte de carga por carretera,,MEDIANA,ANTIOQUIA,ITAGUI,CALLE 51 50-66 OFICI,ainfraestructura@gmail.com,GARCIA MACHADO PAULA ANDREA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-01-12,H&M HENNES & MAURITZ COLOMBIA S A S,NIT,900924527,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,Comercio al por menor realizado a través de internet,,GRANDE,BOGOTA,BOGOTA D.C.,CARRERA 58 D NO. 146,contact.co@hm.com,INMACULADA ALFARO AGUILA REAL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-01-22,ENTREGA DE CARGA S.A.,NIT,800114437,Transporte de carga por carretera,,,,GRANDE,ANTIOQUIA,SABANETA,CR 48 NO 50 SUR 128 ,impuestos@entrekarga.com,TRUJILLO OBANDO JORGE MARIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-06-23,CONSTRUCCIONES LOZANO S.A.S,NIT,901091811,Actividad No Homologada CIIU v4,Extracción de piedra arena arcillas comunes yeso y anhidrita,Comercio al por menor de artículos de ferretería pinturas y productos de vidrio en establecimientos especializados,Comercio al por menor de electrodomésticos y gasodomésticos muebles y equipos de iluminación en establecimientos especializados,MEDIANA,CHOCO,QUIBDO,CALLE 18  18  20 PIS,lozanoguillermo@hotmail.com,GUILLERMO  LOZANO PEREA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-11-28,HOLA DR. S.A.S.,NIT,901135453,Actividades de la práctica médica sin internación,Procesamiento de datos alojamiento (hosting) y actividades relacionadas,,,GRANDE,ANTIOQUIA,MEDELLIN,CARRERA 25  1 A SUR ,administracion@holadr.co,JUAN PABLO GONZALEZ GONZALEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-07-28,CASA LA MAGDALENA S.A.S.,NIT,901101794,Comercio al por menor de combustible para automotores,Comercio al por menor de lubricantes (aceites grasas) aditivos y productos de limpieza para vehículos automotores,Otros tipos de alojamiento n.c.p.,Actividades de estaciones vías y servicios complementarios para el transporte terrestre,MEDIANA,CAUCA,SANTANDER DE QUILICHAO,VIA PANAMERICANA VDA,comercialmandivasas@gmail.com,MARTINEZ GUERRERO FRANCISCO ANTONIO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-05-05,GLOBAL ZANT SAS,NIT,900848197,Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,Comercio al por mayor de productos alimenticios,Comercio al por menor de artículos y utensilios de uso doméstico en establecimientos especializados,Comercio al por mayor de materiales de construcción artículos de ferretería pinturas productos de vidrio equipo y materiales de fontanería y calefacción,MEDIANA,GUAJIRA,MAICAO,CR 13 NRO. 7 - 15 LC,gerenciazant8@hotmail.com,PATERNINA VALDEBLANQUEZ CRISTIAN RAMON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-01-16,ENTRE OBRAS SAS,NIT,800190631,Construcción de carreteras y vías de ferrocarril,Construcción de proyectos de servicio público,Construcción de otras obras de ingeniería civil,Construcción de edificios no residenciales,MEDIANA,BOGOTA,BOGOTA D.C.,CL 94A # 11A - 32 OF,comercial@entreobras.com,ALEXANDER  SUAREZ RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-11-09,EL GARCERO CONSTRUCTORA S.A.S,NIT,901025726,Actividades inmobiliarias realizadas con bienes propios o arrendados,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,Actividades de consultoría de gestión,Construcción de otras obras de ingeniería civil,MEDIANA,META,CUMARAL,CRA 15 CALLE 19 ESQU,omar.ibarra@elgarceroconstructora.com,IBARRA MORALES OMAR MANUEL
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-05-02,MAKERS SOLUTIONS S.A.S.,NIT,901076316,Actividades de desarrollo de sistemas informáticos (planificación análisis diseño programación pruebas),Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 32  78 A 62,daniel@somosmakers.co,DANIEL  LOAIZA ARANGO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-05-29,INVERSIONES EMPRESARIALES AW S.A.S.,NIT,900854052,Corretaje de valores y de contratos de productos básicos,Otras actividades de servicio financiero excepto las de seguros y pensiones n.c.p.,Actividades inmobiliarias realizadas con bienes propios o arrendados,Comercio al por mayor de productos textiles productos confeccionados para uso doméstico,MEDIANA,SANTANDER,BUCARAMANGA,CALLE 62 # 17 A - 58,financiera@grupoaw.co,WANDURRAGA CORREDOR LEIDDY ALEXANDRA 
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-07-13,DIVERGENTE PRODUCCION Y MARKETING SAS,NIT,901097080,Publicidad,Organización de convenciones y eventos comerciales,Comercio al por mayor de productos farmacéuticos medicinales cosméticos y de tocador,,MEDIANA,BOGOTA,BOGOTA D.C.,CALLE 163B # 48 - 80,cuentas@divergenteproduccion.com,JAVIER ORLANDO VANEGAS FORERO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-12-09,INVERSIONES HINDEL SAS,NIT,901033708,Construcción de proyectos de servicio público,Construcción de otras obras de ingeniería civil,Construcción de carreteras y vías de ferrocarril,,MEDIANA,BOGOTA,BOGOTA D.C.,Avenida Carrera 9 11,ahtorres45@gmail.com,ADOLFO LEON HINCAPIE TORRES
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-11-14,ALIMENTOS NEBRASKA S.A.S.,NIT,811041074,Elaboración de productos lácteos,,,,MEDIANA,ANTIOQUIA,LA UNION,CALLE 10 8-50,nebraska@alimentosnebraska.com,JARAMILLO VILLEGAS GLADYS CECILIA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-12-14,BIO PROYECTOS SAS,NIT,900917957,Actividades de saneamiento ambiental y otros servicios de gestión de desechos,Tratamiento y disposición de desechos no peligrosos,Tratamiento y disposición de desechos peligrosos,,MEDIANA,META,CASTILLA LA NUEVA,VEREDA CACAYAL FINCA,impuestos@bioproyectos.com.co,HORTUA JAVIER
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-09-05,AGROPECUARIAS DON TATO SAS,NIT,901112336,Comercio al por mayor de productos químicos básicos cauchos y plásticos en formas primarias y productos químicos de uso agropecuario,,,,MEDIANA,NARIÑO,PASTO,CARRERA 11 NO. 14-53,agrotato2013@hotmail.com,MERA GONZALES AULIO FERNANDO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-10-17,DIANA PET FOOD COLOMBIA S A S,NIT,901123983,Elaboración de alimentos preparados para animales,Comercio al por mayor de productos alimenticios,,,MEDIANA,CUNDINAMARCA,TOCANCIPA,PARQUE INDUSTRIAL GR,facturacion.petfood@symrise.com,CHRISTOPHE SALAUN 
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-09-05,BIO S.A.S,NIT,901005522,Alojamiento en hoteles,Expendio a la mesa de comidas preparadas,Actividades inmobiliarias realizadas con bienes propios o arrendados,,MEDIANA,RISARALDA,PEREIRA,CARRERA 17 NO. 10 - ,administracion@constructorabio.com,ESCOBAR BELTRAN JULIAN
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-11-10,MMRS S.A.S.,NIT,901131021,Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,Otras actividades relacionadas con el mercado de valores,,,MEDIANA,SANTANDER,BUCARAMANGA,CARRERA 13 # 35 - 15,mmrssas@hotmail.com,REY SIERRA MARTIN 
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-06-21,TECNOLOGIA INTERCONTINENTAL,NIT,900982062,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Construcción de proyectos de servicio público,Otros tipos de comercio al por menor no realizado en establecimientos puestos de venta o mercados,,GRANDE,NO DETERMINADO,(FUERA DEL PAIS),AVENIDA FÉLIX CUEVAS,ticsacolombia@ticsa.com.mx,EDGAR DARIO GALVEZ GONZALEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-09-18,HITCH INFRAESTRUCTURA S.A.S,NIT,901115441,Construcción de otras obras de ingeniería civil,Instalaciones eléctricas,Construcción de carreteras y vías de ferrocarril,Actividades de ingeniería y otras actividades conexas de consultoría técnica,MEDIANA,BOGOTA,BOGOTA D.C.,AK 45 NO. 114 44 OF ,hernan.olaya@sicte.com,OLAYA MENDEZ HERNAN GILBERTO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-01-27,VC CONSTRUCTORES S A S,NIT,900820449,Construcción de edificios residenciales,Construcción de otras obras de ingeniería civil,,,MEDIANA,BOGOTA,BOGOTA D.C.,calle 181 b # 8 - 05,vcconstructoressas@hotmail.com,VICTOR MANUEL CARDENAS RODRIGUEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-12-02,INVERSIONISTAS SANTORINI S.A.S.,NIT,901038204,Cría de ganado bovino y bufalino,Actividades de apoyo a la ganadería,,,MEDIANA,ANTIOQUIA,MEDELLIN,CARRERA 43 A 14  57 ,jlsierral@hotmail.com,JOSE LUIS SIERRA LOPEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-09-05,PROYECTOS Y DESARROLLOS VIALES DEL PACIFICO SAS,NIT,901112025,Construcción de carreteras y vías de ferrocarril,Actividades de ingeniería y otras actividades conexas de consultoría técnica,Otras actividades de servicio de apoyo a las empresas n.c.p.,,GRANDE,BOGOTA,BOGOTA D.C.,CL 26 NO 59 -41 OF 9,notificaciones.prodepacifico@proindesa.com.co,GESTORA EN INFRAESTRUCTURA Y DESARROLLO S.A.S
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-09-12,ALIANZA TALENTO HUMANO LTDA,NIT,901007901,Actividades de empresas de servicios temporales,,,,MEDIANA,BOGOTA,BOGOTA D.C.,CR 16 NO 39A 54,alianza.th.notificaciones@gmail.com,ALBA YANETH GUZMAN MURILLO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-04-16,LIVANOVA COLOMBIA S.A.S,NIT,900839128,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Mantenimiento y reparación especializado de maquinaria y equipo,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL  127 A N° 53 A- 4,ext-angelica.gonzalez@livanova.com,CLEBER XAVIER DE GUSMAO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-06-27,SARY S.A.S.,NIT,800004228,Elaboración de productos de panadería,Elaboración de productos de molinería,Elaboración de otros productos alimenticios n.c.p.,,MEDIANA,ANTIOQUIA,LA ESTRELLA,CR 48C NO 100 SUR 72,diana.aristizabal@sarysas.com.co,BERNAL POSADA JUAN CAMILO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-02-22,GMJ HOGAR S.A.S.,NIT,901056810,Comercio al por menor de electrodomésticos y gasodomésticos muebles y equipos de iluminación en establecimientos especializados,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 51  53  99,jaimemejia11@hotmail.com,JAIME ANDRES MEJIA MARTINEZ
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-11-24,AVANTE GESTION EMPRESARIAL SAS,NIT,901030032,Actividades de consultoría de gestión,Actividades inmobiliarias realizadas con bienes propios o arrendados,,,MEDIANA,BOGOTA,BOGOTA D.C.,CL 145 7 96  oficina,administrativo@avante.com.co,LIA MAGALY MEJIA BARBOSA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-05-27,C.I. METALEXPORT S.A.S.,NIT,900853515,Comercio al por mayor de desperdicios desechos y chatarra,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 80  65  127,compras@metalexports.com.co contabilidad@metalexports.com.co gerencia@metalexports.com.co,JUAN CARLOS GALVIS BUITRAGO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2015-12-15,LABZUL S A S,NIT,900923902,Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,Mantenimiento y reparación especializado de maquinaria y equipo,,,MEDIANA,BOGOTA,BOGOTA D.C.,AVENIDA CARRERA 30 8,andrea.alvarez@labzul.com,PATRICIO JOSE EGUEZ ESPINOSA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-12-07,LA MIGUERIA S.A.S.,NIT,901140415,Elaboración de productos de panadería,Elaboración de otros productos alimenticios n.c.p.,Comercio al por menor de otros productos alimenticios n.c.p. en establecimientos especializados,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 16  59  11 Y 2,gerencia@lamigueria.com.co,JUAN GUILLERMO PELÁEZ MEJÍA
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-11-30,QUALITY GROUP CONSTRUCTORES  S.A,NIT,901031711,Construcción de edificios residenciales,Construcción de edificios no residenciales,Actividades inmobiliarias realizadas con bienes propios o arrendados,Otras actividades especializadas para la construcción de edificios y obras de ingeniería civil,MEDIANA,RISARALDA,PEREIRA,CALLE 11 NRO. 16B-40,contabilidad@qualityconstructores.co,VALENCIA TREJOS NELSON
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2016-08-12,SSAB COLOMBIA S.A.S.,NIT,900524225,Comercio al por mayor de otros productos n.c.p.,,,,MEDIANA,ANTIOQUIA,MEDELLIN,CALLE 12  31  165,contador7@sinero.co ssabcolombia@sinero.co,LINA MARCELA AGUIRRE HURTADO
Persona Jurídica,SOCIEDAD ó PERSONA JURIDICA PRINCIPAL ó ESAL,2017-10-18,BRKL BROOKLIN SAS,NIT,901124700,Confección de prendas de vestir excepto prendas de piel,Comercio al por mayor de prendas de vestir,Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,MEDIANA,VALLE DEL CAUCA,CALI,KR 7 # 13 - 70 TO B ,nelsong2017@hotmail.com,NELSON DE JESUS GARCIA ARISTIZABAL
